standard name,Solow p-value
ochrosia oppositifolia,0.6377190745064613
ochthocharis javanica,4.264026083240807e-05
oldenlandia affinis,0.07823850080653204
oldenlandia prostrata,0.5944339282508041
olea brachiata,0.8506261296704323
oncosperma horridum,0.914099697562479
oncosperma tigillarium,0.18096669900015397
ophioglossum nudicaule,0.07937557738426573
ophioglossum pendulum,0.8847662044561015
ophioglossum reticulatum,0.9979649568246983
ophiorrhiza singaporensis,0.8461103225399919
orania sylvicola,0.2188241894991759
ormocarpum cochinchinense,0.626992103202792
ormosia bancana,0.452220616329629
ormosia macrodisca,0.8394141182524122
ormosia sumatrana,0.014227377767815857
osmelia philippina,0.9701673271465676
ottochloa nodosa,0.2564557194993917
oxyceros drupaceus,0.9373585274067593
oxyceros fragrantissimus,0.8246854631737939
oxyceros longiflorus,1
oxystophyllum carnosum,7.719624538302305e-05
oxystophyllum excavatum,0.0014804102764277745
oxystophyllum sinuatum,0.16875278059176133
pachycentria constricta,0.27967020116549896
pachycentria maingayi,0.28794534806892547
paederia foetida,1
palaquium gutta,0.7575635505718936
palaquium hexandrum,0.5645875409396944
palaquium impressionervium,0.6176045728087919
palaquium microphyllum,0.41079810218081564
palaquium obovatum,0.941118474954044
palaquium oxleyanum,0.5455700400109924
palaquium ridleyi,0.026996031964964726
palaquium rostratum,0.44248412842084556
palaquium xanthochymum,0.9478342702178986
pandanus houlletii,0.9227809296119511
pandanus odorifer,0.07872237843823743
pandanus rostratus,0.048805208652610094
pandanus singaporensis,0.9544597328584313
pandanus yvanii,0.5778767213770515
panicum luzonense,0.14565034576425684
panicum repens,0.45744397285300264
panicum sarmentosum,0.009006593439440297
paracroton pendulus,0.4251778678935442
paraderris elliptica,0.37895358464185885
paraderris montana,0.7688639665512823
parameria polyneura,0.7198025886338153
paramignya scandens,0.5496948793739379
paranephelium macrophyllum,0.6305457985956249
parartocarpus bracteatus,0.6436330324387468
parastemon urophyllus,0.36729473970647775
parinari costata,0.09057377916282607
parinari oblongifolia,0.5335180014150395
parishia insignis,0.26087903457453343
parishia maingayi,0.6632460303599815
parishia paucijuga,0.05723009157777302
parkia speciosa,0.977693539791678
parsonsia alboflavescens,0.38574244932102464
paspalum longifolium,0.2867593794489937
paspalum vaginatum,0.6612438563692463
pavetta wallichiana,0.8546975309886138
payena lucida,0.26844394760359
payena maingayi,0.20208518258375352
payena obscura,0.6555812662501997
peliosanthes teta,0.8359198992185055
pellacalyx axillaris,1
pellacalyx saccardianus,0.2873476863975795
peltophorum pterocarpum,0.051003100752550365
pemphis acidula,0.7512403798393705
pentace triptera,0.5959994748784646
pentaphragma ellipticum var. ellipticum,0.0003567659431838229
peristylus lacertifer,9.74474102652446e-05
peristylus maingayi,0.3608777708030789
perotis indica,0.4555658244702199
persea declinata,0.0017449177893716487
pertusadina eurhyncha,0.6709000310344924
phaeanthus ophthalmicus,0.7072070946390145
phaeanthus splendens,0.15229419820276255
phoebe grandis,0.7146769818253931
pholidocarpus kingianus,0.8712053826684432
phreatia plantaginifolia,0.0009078941597140001
phrynium parvum,0.550187082666141
phyllanthus emblica,0.587696410764534
phymatosorus nigrescens,3.5334431064175854e-05
phymatosorus scolopendria,0.7824957079097712
phytocrene bracteata,0.9726169653126326
pimelodendron griffithianum,0.42735851356260823
pinalia bractescens,0.05761405741238209
pinalia floribunda,1
pinalia tenuiflora,0.0033509420376189253
pinanga disticha,0.596984068112051
pinanga limosa,0.0008109680607816305
pinanga malaiana,0.030344354331853046
pinanga pectinata,0.0029783624087042194
pinanga simplicifrons,0.9834778807200477
piper caninum,0.8138808406508066
piper flavimarginatum,0.9336561057327522
piper macropiper,0.885568272992119
piper muricatum,0.9615553266149761
piper pedicellosum,0.9336561057327522
piper porphyrophyllum,0.9462917241392848
piper ramipilum,0.9699209077734714
piper ribesioides,0.9809674631458797
piper sarmentosum,1
pittosporum ferrugineum,0.1083580634096102
plagiostachys lateralis,0.005120099181689137
planchonella linggensis,0.05892403394586871
planchonia grandis,0.15774739464188922
platea latifolia,0.8878374370483969
platycerium coronarium,0.5370691190213428
platycerium ridleyi,0.0019236026804632935
plectocomia elongata,1
pleocnemia conjugata,0.5441050921577312
pleocnemia irregularis,0.889906558084266
pleocnemia olivacea,6.0554182976359545e-05
plethiandra sessiliflora,0.0004381412216792215
plocoglottis gigantea,0.6436330324387468
plocoglottis javanica,0.600398385273668
plocoglottis lowii,1
ploiarium alternifolium,0.3548544882373751
pluchea indica,0.07944153820283872
podocarpus polystachyus,0.9625688367856111
podochilus microphyllus,0.01779119623016308
pogonanthera pulverulenta,0.0276360518860147
pogonatherum crinitum,0.1492545697845056
poikilospermum cordifolium,0.7887933696077245
poikilospermum suaveolens,0.3343063165537544
polyalthia angustissima,0.8326219535096488
polyalthia cauliflora,0.7788658930988642
polyalthia clavigera,0.07579000246058638
polyalthia glauca,0.5868220108068878
polyalthia jenkinsii,0.09416304484834591
polyalthia lateriflora,0.9810897733927089
polyalthia rumphii,0.5444808028186141
polyalthia sclerophylla,0.2891485313340611
polyalthia sumatrana,0.5692732456069477
polyosma ridleyi,0.098555423146119
polystachya concreta,0.7599124124727961
pomatocalpa diffusum,0.8774596033163689
pometia pinnata,1
pongamia pinnata,0.7937755895715776
popowia fusca,0.7109239822119711
popowia pisocarpa,0.4941073562241509
popowia tomentosa,0.29512743750402903
porterandia anisophylla,0.9687086201933139
portulaca pilosa,0.2894747071643439
pothos curtisii,1
pouteria maingayi,0.8461275254323252
pouteria malaccensis,0.5853980876648456
pouteria obovata,0.6932467891539906
premna divaricata,0.0013212209488842185
premna serratifolia,1
premna trichostoma,3.724568553664432e-05
prismatomeris glabra,0.9424149120741664
prismatomeris tetrandra subsp. malayana,0.44837022847926383
pronephrium menisciicarpon,0.006486183343894439
pronephrium repandum,0.05217109998999221
pronephrium triphyllum,0.39140452188378533
prunus arborea,0.6730112845270013
prunus grisea,0.3380914003533431
prunus polystachya,0.11777731398458875
pseuderanthemum kingii,0.00329285586001922
pseudoclausena chrysogyne,0.8703321469288802
psilotum complanatum,0.007311347112159829
psilotum nudum,0.9920189424904007
psychotria griffithii,0.1517492241420941
psychotria helferiana,0.7598848162125307
psychotria maingayi,0.9770022639187763
psychotria malayana,0.99139329167959
psychotria ovoidea,0.611892201204794
psychotria penangensis,0.8394494764065333
psychotria ridleyi,0.5068403352086309
psychotria rostrata,0.9702309802332618
psychotria sarmentosa,0.5370691190213428
pteleocarpa lamponga,0.7284312468396565
pteridium aquilinum,0.2988663509990191
pteris multifida,0.9694045949776754
pteris semipinnata,0.4903154085206007
pteris tripartita,0.7923618635995237
pterisanthes eriopoda,0.7966611284035497
pterisanthes polita,0.25620941751260623
pternandra caerulescens,0.47643494284586263
pternandra echinata,1
pternandra tuberculata,0.2447791241217858
pteroceras pallidum,0.003191183544897212
pterocymbium tubulatum,0.45947674833492685
pterospermum diversifolium,0.8241423509815192
pterospermum javanicum,0.8924989660006678
pterospermum lanceifolium,0.877275527782187
pterospermum sumatranum,0.0022214201994191513
ptychopyxis caput-medusae,0.3321417236054007
ptychopyxis costata var. oblanceolata,0.6943181972280703
pycreus polystachyos,0.9908640672567491
pycreus pumilus,0.011128762848425861
pyramidanthe prismatica,0.4690193053255422
pyrenaria acuminata,0.6044729255904134
pyrrosia angustata,0.37313786440185076
pyrrosia lanceolata,0.16761299575083996
pyrrosia longifolia,0.9866517698518111
pyrrosia piloselloides,1
quercus argentata,0.7129712866801213
radermachera pinnata ssp. acuminata,0.8909408451584075
rapanea porteriana,0.8395061468998222
reissantia indica,0.003381765648035119
remirea maritima,0.8491144923383909
renanthera elongata,0.9773774479728685
rhaphidophora korthalsii,0.6958531633953304
rhaphidophora lobbii,0.2420635900768512
rhaphidophora minor,0.6369363771059084
rhaphidophora montana,0.3277686174399201
rhizophora apiculata,0.7116399279116133
rhizophora lamarckii,0.6237290913678668
rhizophora mucronata,0.05549155382342511
rhizophora stylosa,1
rhodamnia cinerea,0.5933925648666148
rhododendron longiflorum,0.09692805828450755
rhodomyrtus tomentosa,1
rhopaloblaste singaporensis,0.23740969274439616
rhynchospora malasica,0.0666335113077292
rhynchospora rugosa,0.11779058532859804
rhynchostylis gigantea,0.06764056108932566
rinorea anguifera,0.9105036948326996
rinorea lanceolata,0.776581805627734
robiquetia spathulata,0.8856180168700967
rothmannia macrophylla,0.9684890094767968
rourea acutipetala,0.8160967806744596
rourea asplenifolia,0.9800533224700517
rourea fulgens,0.37788264719811976
rourea mimosoides,0.611892201204794
rourea minor,0.5370691190213428
rourea rugosa,0.11775620362787484
rubus moluccanus,0.46676786867517933
ryparosa hullettii,0.0026399535345467376
ryparosa scortechinii,0.5215633928063802
salacca affinis,0.011849044838576676
salacia chinensis,0.43048435352348324
salacia exsculpta,0.30984232081292473
salacia grandiflora,0.8773584054549758
salacia korthalsiana,0.532036103930584
salacia macrophylla,0.9756751262311143
salacia maingayi,0.30006533311564804
salacia viminea,1.6606356719886295e-06
sandoricum beccarianum,0.45020631001853534
sandoricum koetjape,0.1749467412592751
santiria apiculata,0.16840452396955596
santiria conferta,0.6780864839707841
santiria griffithii,0.2688239493768451
santiria laevigata,0.431295125998442
santiria rubiginosa,0.5441285098300085
santiria tomentosa,0.0019804442781304527
saprosma glomerulatum,0.02302782702772752
sarcolobus globosus,0.0003317292869975658
sarcosperma paniculatum,0.9983823481521173
sarcotheca laxa var. sericea,0.7676848939091299
saurauia pentapetala,0.2020266273397667
sauropus androgynus,0.195723594718613
sauropus bacciformis,0.46534190515139967
scaevola taccada,1
scaphium affine,0.78051539065171
scaphium linearicarpum,0.09700421753313017
scaphium macropodum,0.2955718670309552
schefflera cephalotes,0.04017752586739546
schefflera elliptica,0.9230348502105706
schefflera hullettii,0.643554417159333
schefflera lanceolata,0.0010523849709962892
schefflera ridleyi,3.46388576643285e-05
schismatoglottis calyptrata,0.10931775634898816
schismatoglottis wallichii,0.9048676761008544
schizachyrium sanguineum,0.0010412298340537615
schizaea dichotoma,0.20190200833540925
schizaea digitata,0.12612981259690567
schizostachyum gracile,0.7880873535667126
schizostachyum latifolium,0.5406672770067945
schoenorchis micrantha,0.013426893702896087
schoenorchis secundiflora,0.021176029070853922
schradera membranacea,0.9024459856996206
sciaphila tenella,0.12026321226298421
scindapsus hederaceus,0.6940981532835
scindapsus pictus,0.7429862628430072
scirpodendron ghaeri,0.03548241039349836
scleria ciliaris,0.8981438995218316
scleria corymbosa,0.011911300654256803
scleria purpurascens,0.0005353854322461869
scleria sumatrensis,0.33841794915955253
scleria terrestris,0.3868608784411693
scleropyrum pentandrum,0.9767677743230114
scolopia macrophylla,0.003602128492164725
scorodocarpus borneensis,0.3172464133110205
scrotochloa urceolata,0.9400489544350846
scurrula ferruginea,0.5302304239351293
scurrula parasitica,0.40082011245838933
scyphiphora hydrophylacea,0.7512403798393705
securidaca philippinensis,0.9380660086671437
selaginella ciliaris,0.8160967806744596
selaginella intermedia,0.40511154370650215
selaginella mayeri,0.46746971773424995
selaginella roxburghii,0.08336181752646135
selaginella willdenowii,0.10090051956669457
selliguea lateritia,0.0005445998072542823
serianthes grandiflora,0.8791407910033604
sesuvium portulacastrum,0.9751291330089426
setaria parviflora,0.2645920182919323
shirakiopsis indica,0.04573913399142554
shorea bracteolata,0.9830193603425614
shorea curtisii,0.15165470091065641
shorea gibbosa,0.2960474434596029
shorea gratissima,0.5098013307017745
shorea leprosula,0.5344206829512739
shorea macroptera,0.7285740525872434
shorea ovalis,0.56975829824805
shorea parvifolia,0.28464145783389805
shorea pauciflora,0.5548766242537946
shorea platycarpa,0.7210562879531356
sida cordifolia,0.5269589223834749
sindora coriacea,0.6053921144907599
sindora wallichii,0.5494294934066659
sloanea javanica,0.27279032435689743
smilax calophylla,0.8086177742710806
smilax leucophylla,0.9207115133608231
smilax megacarpa,0.6730112845270013
smilax myosotiflora,0.8715744237973166
smilax setosa,0.9625688367856111
smythea lanceata,0.8515246440554967
soejatmia ridleyi,0.002185755019817168
sonerila heterostemon,0.8861366792275311
sonerila moluccana,0.9893674982965082
sonneratia alba,0.03431823006526547
sonneratia caseolaris,0.7885939077641477
sonneratia ovata,0.7226058816518475
sophora tomentosa,1
spathoglottis plicata,0.6913156033735085
spatholobus ferrugineus,0.61457949762329
spatholobus maingayi,0.9279105217958767
spatholobus ridleyi,0.6940981532835
sphaerocaryum malaccense,0.0666335113077292
sphaerocoryne affinis,0.681437480366875
sphaerostephanos heterocarpus,0.38142779638256874
sphaerostephanos polycarpa,0.8789162995627826
sphenodesme pentandra,0.1701716008757717
sporobolus indicus,0.23052265520425674
stachyphrynium latifolium,0.19160876128623877
staurogyne griffithiana,0.00019261794930042103
staurogyne kingiana,0.1413692594620731
staurogyne setigera,0.9827966114524098
stemonurus scorpioides,0.6275608277082583
stenochlaena palustris,0.33694019101411515
stephania capitata,0.8500622810428936
sterculia coccinea,0.7408925427917927
sterculia cordata,0.9800853384268292
sterculia macrophylla,0.9876064382811875
sterculia parviflora,0.9948541234918435
sterculia rubiginosa,0.9835793080102103
stereosandra javanica,0.018926600294061676
stereospermum tetragonum,0.003806077803807972
stichorkis gibbosa,0.001995555203336776
streblus elongatus,0.16941914046993894
strobilanthes palawanensis,0.5184823520399177
strombosia ceylanica,0.4727051144067191
strombosia javanica,0.10728679208361952
strophanthus caudatus,0.9074694053114415
strophanthus singaporianus,0.04884200721751387
strychnos axillaris,0.65156993919144
strychnos ignatii,0.3754554108127182
strychnos maingayi,0.8879577736801553
strychnos ridleyi,0.007359618910904831
styphelia malayana,0.7339465502283277
styrax benzoin,0.5360482127547666
suregada multiflora,0.733282359794529
swintonia schwenckii,0.47319753696005246
symplocos adenophylla,0.16585780211918766
symplocos barringtoniifolia,0.11175883865796059
symplocos fasciculata,0.4920434436898607
symplocos lucida,0.026996031964964726
symplocos odoratissima,0.663671839424013
symplocos rubiginosa,0.45332735462467943
syngramma alismifolia,0.7548233556588256
syngramma wallichii,0.8526980866299033
syringodium isoetifolium,0.3003113059400353
syzygium acuminatissimum,0.4867582899741674
syzygium attenuatum,0.6794826087437333
syzygium borneense,0.9575448526945924
syzygium chloranthum,0.4478957577806373
syzygium cinereum,0.002587137988250597
syzygium claviflorum,0.24585941289324084
syzygium duthieanum,0.426561911754425
syzygium filiforme,0.7426942824231355
syzygium glabratum,5.720490891203464e-06
syzygium glaucum,0.48316007977794745
syzygium grande,1
syzygium griffithii,0.7725727425690649
syzygium incarnatum,0.3737212454329446
syzygium lineatum,0.6474167985552807
syzygium linocieroideum,0.0005155231800450304
syzygium maingayi,0.753200920291453
syzygium muelleri,0.9857957102721866
syzygium myrtifolium,1
syzygium nemestrinum,0.6805953503056504
syzygium ngadimanianum,0.7870361616482804
syzygium nigricans,0.00683842130921893
syzygium oblatum,0.8459517371783916
syzygium pachyphyllum,0.8834568876518488
syzygium palembanicum,0.6855327057286861
syzygium papillosum,0.8712053826684432
syzygium pauper,0.0891699133948673
syzygium pendens,0.4941073562241509
syzygium polyanthum,0.6240979875282172
syzygium pseudocrenulatum,0.15430236590063542
syzygium pseudoformosum,0.6256233066980365
syzygium pustulatum,0.2682136737943556
syzygium pycnanthum,0.26844394760359
syzygium pyrifolium,0.9595135535211646
syzygium ridleyi,0.36729473970647775
syzygium rugosum,0.4611182414082488
syzygium scortechinii,0.7445028742320747
syzygium singaporense,0.41451739214482797
syzygium subdecussatum,0.650639691299134
syzygium syzygioides,0.8545764634069366
syzygium zeylanicum,0.14423616253311433
tabernaemontana corymbosa,0.8515246440554967
tabernaemontana pauciflora,0.8187855112521607
tacca integrifolia,1
tacca leontopetaloides,1
taeniophyllum pusillum,0.00027833085760519614
taenitis blechnoides,0.40348559779872306
taenitis interrupta,0.7718138642939836
talipariti tiliaceum,1
tarenna costata,1
tarenna fragrans,0.27151252783177215
tarenna mollis,0.4375146263364718
tarenna odorata,0.9221344554531649
tarenna stellulata,0.019108628760011417
taxillus chinensis,0.6237290913678668
tectaria angulata,5.218223388532841e-05
tectaria barberi,0.3326894217505298
tectaria grandidentata,0.7499096157106215
tectaria griffithii var. singaporeana,0.0015694609621021774
tectaria semipinnata,0.48011775307321597
tectaria singaporiana,0.7864195400782193
tectaria vasta,0.9695612174767948
teijsmanniodendron coriaceum,0.6504442966003663
teijsmanniodendron pteropodum,0.8221974230110074
teratophyllum aculeatum,0.022519653345809867
teratophyllum ludens,0.636048398690667
teratophyllum rotundifoliatum,0.16658354492589453
terminalia catappa,1
terminalia citrina,0.8993881742209375
terminalia phellocarpa,0.28176017237080997
terminalia subspathulata,0.8459122492368113
ternstroemia coriacea,0.9973908750412123
ternstroemia palembangensis,0.5851677264076742
ternstroemia penangiana,0.0012590014473326404
ternstroemia wallichiana,0.018553370630609762
tetracera akara,0.7252216817985202
tetracera arborescens,0.9378605343155543
tetracera fagifolia,0.5586651901072794
tetracera indica,1
tetracera macrophylla,0.7784911452075104
tetracera maingayi,0.9455323842766448
tetracera scandens,0.9091200226717101
tetrastigma curtisii,0.9719679182637264
tetrastigma dichotomum,0.9840932599350575
tetrastigma lawsoni,0.7884690078390177
tetrastigma rafflesiae,0.9207115133608231
thalassia hemprichii,0.9807562608764953
thelasis carinata,0.025945081663386823
thelasis micrantha,0.001995555203336776
thelypteris truncata,0.05183870474300943
themeda villosa,0.6395693692754725
thespesia populnea,1
thottea grandiflora,0.9642145171122869
thottea praetermissa,0.796791344307865
thrixspermum acuminatissimum,0.03756975186673028
thrixspermum amplexicaule,0.5189002028315287
thrixspermum calceolus,0.0003794747476001868
thrixspermum ridleyanum,0.10336427132280067
thrixspermum trichoglottis,0.0029095377501395826
thuarea involuta,0.37620311505095433
thunbergia dasychlamys,0.05775963202437488
thunbergia laurifolia,0.9509061309231901
timonius finlaysonianus,0.9889346811858386
timonius flavescens,0.8423010734354074
timonius wallichianus,0.9496094723748698
tinomiscium petiolare,0.8683687257399215
tinospora macrocarpa,0.9317783597859587
tournefortia tetrandra,0.008249915965220518
toxocarpus griffithii,0.828781900049973
trema cannabina,0.8283254779622847
trema tomentosa,0.12308986868423348
trevesia burckii,0.5174326349148092
triadica cochinchinensis,0.39102208692579765
trichomanes bimarginatum,0.000584753239363347
trichomanes mindorense,0.0003746931857563449
trichomanes motleyi,0.5025412135746586
trichomanes sublimbatum,0.002967242176588698
trichosanthes celebica,0.7497653099867957
trichosanthes wallichiana,0.7129712866801213
trichosanthes wawraei,0.7288989485732165
trichotosia gracilis,0.019225359428692492
trichotosia velutina,0.004440024829197275
trichotosia vestita,0.10768497733616046
trigonachras acuta,0.9021534462888264
trigonachras cultrata,0.6822913239722062
trigoniastrum hypoleucum,0.7447212133639461
trigonostemon heteranthus,0.9829485509780613
trigonostemon villosus,0.9878021090398995
triomma malaccensis,0.16102247965003857
tristaniopsis merguensis,0.6607240589144232
tristaniopsis obovata,0.645390624810175
tristaniopsis whiteana,0.8024935211833478
tristellateia australasiae,1
tropidia curculigoides,0.00013301173374700734
turpinia sphaerocarpa,0.5360482127547666
tylophora flexuosa,0.14633383978635348
tylophora indica,0.920610448211092
tylophora laevis,0.7599124124727961
uncaria acida,0.9869522112515642
uncaria attenuata,0.22042464552108731
uncaria callophylla,0.965736128757151
uncaria cordata var. ferruginea,0.9625427582782855
uncaria elliptica,0.9175639565140844
uncaria lanosa var. glabrata,0.7695436725458551
uncaria longiflora var. pteropoda,0.6463304643505572
uncaria roxburghiana,0.9085526491351475
urceola brachysepala,0.4326934278645646
urceola elastica,0.8180700937077564
urceola lucida,7.288215422260112e-05
urceola torulosa,0.5370691190213428
urophyllum arboreum,0.10757210398780956
urophyllum blumeanum,0.8707153993858082
urophyllum griffithianum,0.6244174312662245
urophyllum hirsutum,0.7864195400782193
urophyllum streptopodium,0.5269589223834749
utania austromalayensis,0.0016617038505252007
utania nervosa,0.914099697562479
utania racemosa,0.9958214223269226
utania volubilis,0.8659538457299413
utricularia uliginosa,0.4786972227931908
uvaria clementis,0.01824981619602382
uvaria cordata,0.960873897946173
uvaria grandiflora,0.9810926349118545
uvaria hirsuta,0.5907513191223542
uvaria javana,0.9484129004766075
uvaria leptopoda,0.6217888233653118
uvaria lobbiana,0.9404470852109057
uvaria pauci-ovulata,0.7421517534106686
vaccinium bracteatum,0.3113327131615108
vaccinium littoreum,0.0009078941597140001
vaginularia trichoidea,0.0386221433000096
vanilla griffithii,0.9779353639703922
vatica maingayi,0.8045062815598484
vatica odorata,0.9817890899300559
vatica pauciflora,0.8746433889897377
vatica ridleyana,0.23787817527522648
ventilago maingayi,0.7574587666547911
ventilago malaccensis,0.8909408451584075
vernonia arborea,0.39869807730662715
viburnum sambucinum,0.00023949081025587067
vigna marina,0.11639364050005084
viscum articulatum,0.8868513112413129
viscum ovalifolium,0.5652324681296007
vitex negundo,0.4552391658978069
vitex pinnata,0.7228454109448026
vitex vestita,0.598898621516514
vittaria elongata,0.9717931823910447
vittaria ensiformis,0.6312484895881895
vrydagzynea albida,0.0010339485743825982
vrydagzynea lancifolia,2.1952687138688623e-05
vrydagzynea tristriata,0.06437413889903335
willughbeia angustifolia,0.015240458513864468
willughbeia coriacea,0.9564679680107584
willughbeia edulis,0.8741424686858394
willughbeia flavescens,0.45279281279512446
willughbeia tenuiflora,0.12911579736424122
wollastonia biflora,1
wrightia laevis,0.7605301568606345
xanthophyllum amoenum,0.8484600761269294
xanthophyllum discolor,0.49086614627438163
xanthophyllum ellipticum,0.7497653099867957
xanthophyllum eurhynchum,0.761784907783005
xanthophyllum flavescens,0.731692086258518
xanthophyllum griffithii,0.15878700558668457
xanthophyllum kunstleri,0.8016134748331605
xanthophyllum obscurum,0.18634686542803883
xanthophyllum stipitatum,0.5596119603395145
xanthophyllum vitellinum,0.9883759226771041
xenostegia tridentata,0.61457949762329
xerospermum noronhianum,0.452220616329629
ximenia americana,0.4300662063843852
xylocarpus granatum,0.6770528457882439
xylocarpus moluccensis,0.5513608129380869
xylocarpus rumphii,0.4374413125932847
xylopia caudata,0.2725075005379276
xylopia ferruginea,0.45976692652700407
xylopia fusca,0.8808813227846839
xylopia magna,0.645712156176522
xylopia malayana,0.08101042235031444
xyris pauciflora,0.11402170434396013
zanthoxylum nitidum,0.14722580172418542
zeuxine clandestina,0.9535512189842161
zeuxine parvifolia,0.020152404157795276
zingiber griffithii,0.3093904219381226
zingiber puberulum var. chryseum,0.8715744237973166
ziziphus calophylla,0.8086177742710806
ziziphus elegans,0.732849997626624
ziziphus horsfieldii,0.438628284614464
zoysia matrella,0.9899366042522596
